species,individual_id,group_id,age,sex,habitat,individual_body_mass_g,max_adult_body_mass_g,resting_metabolic_rate,taxonomic.class,tissue,grouped_tissue,diet.type,food_type,No_animals,length_trial_days,lipid_extracted,source.iso.13C,source.iso.13C_error,source.iso.15N,source.iso.15N_error,delta13C,delta_13C_error,delta15N,delta_15N_error,error_type,citation,Notes,Data_type,Co_author,Co_author_email,email_worked,reply_received,data_received,data_input,follow_up_needed,priority,further_notes,,,,,,,
Scyliorhinus_stellaris,,,,,marine_aquatic,,,,actinopterygii,muscle,muscle,,,,,no,,,9.72,0.24,,,3.49,,sd,Caut et al 2012,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Thunnus_thynnus,,,,,marine_aquatic,,684000,,actinopterygii,muscle,muscle,,,,,na,,,8.78,na,,,1.37,,sd,Varela et al 2012,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Pomatoschistus_minutus,,,,,marine_aquatic,,,,actinopterygii,muscle,muscle,,,,,no,,,9.14,0.22,,,4.06,,sd,Guelinck et al 2007,cant open to recheck,,,,,,,,,,,,,,,,,
Triakis_semifasciata,,,,,marine_aquatic,,18400,,actinopterygii,muscle,muscle,,,,,yes,,,7.9,0.4,,,5.5,0.4,sd,Kim et al 2012a,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Triakis_semifasciata,,,,,marine_aquatic,,18400,,actinopterygii,muscle,muscle,,,,,no,,,6.6,0.2,,,2.3,,sd,Malpica-Cruz et al 2011,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Jasus_edwardsii,,,,,marine_aquatic,,,,crustacea,blood,blood,,,6,234,,,,,,-0.33,,1.12,,sd, Suring et al (2009). Isotopic turnover rate and fractionation in multiple tissues of red rock lobster (Jasusedwardsii) and blue cod (Parapercis colias): Consequences for ecological studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Jasus_edwardsii,,,,,marine_aquatic,,,,crustacea,muscle,muscle,,,7,234,,,,,,0.84,,3.28,,sd, Suring et al (2009). Isotopic turnover rate and fractionation in multiple tissues of red rock lobster (Jasusedwardsii) and blue cod (Parapercis colias): Consequences for ecological studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Parapercis_colias,,,,,marine_aquatic,,2500,,actinopterygii,blood,blood,,,6,234,,,,,,1.2,,0.9,,sd, Suring et al (2009). Isotopic turnover rate and fractionation in multiple tissues of red rock lobster (Jasusedwardsii) and blue cod (Parapercis colias): Consequences for ecological studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Parapercis_colias,,,,,marine_aquatic,,2500,,actinopterygii,cellular blood,blood,,,5,234,,,,,,1.44,,1.6,,sd, Suring et al (2009). Isotopic turnover rate and fractionation in multiple tissues of red rock lobster (Jasusedwardsii) and blue cod (Parapercis colias): Consequences for ecological studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Parapercis_colias,,,,,marine_aquatic,,2500,,actinopterygii,fin,fastorgans,,,6,234,,,,,,1.45,,1.2,,sd, Suring et al (2009). Isotopic turnover rate and fractionation in multiple tissues of red rock lobster (Jasusedwardsii) and blue cod (Parapercis colias): Consequences for ecological studies,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Portunus_pelagicus,,,,,marine_aquatic,,,,crustacea,muscle,muscle,,,36,56,,,,,,1.35,,1.7,,sd,"M¯ller et al (2008). Cannibalism contributes significantly to the diet of cultured sand crabs,Portunus pelagicus (L.): A dual stable isotope study",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dermochelys_coriacea,,,adult,,marine_aquatic,,,,reptilia,plasma,blood,,,7,424,no,,,,,-0.58,0.53,2.86,0.82,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dermochelys_coriacea,,,adult,,marine_aquatic,,,,reptilia,RBC,blood,,,7,424,no,,,,,0.46,0.35,1.49,0.76,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dermochelys_coriacea,,,adult,,marine_aquatic,,,,reptilia,skin,fastorgans,,,7,424,yes,,,,,2.26,0.34,1.85,0.5,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Dermochelys_coriacea,,,adult,,marine_aquatic,,,,reptilia,blood,blood,,,7,424,no,,,,,0.35,0.33,1.98,1.14,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,hatchling,,marine_aquatic,,,,reptilia,skin,fastorgans,,,45,619,,,,,,2.62,0.34,1.65,0.12,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,hatchling,,marine_aquatic,,,,reptilia,scute,keratin,,,45,619,,,,,,-0.86,0.57,0.61,0.16,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,hatchling,,marine_aquatic,,,,reptilia,blood,blood,,,45,619,,,,,,-0.64,0.73,-0.25,0.3,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,hatchling,,marine_aquatic,,,,reptilia,blood,blood,,,45,619,,,,,,0.29,0.2,0.32,0.09,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,hatchling,,marine_aquatic,,,,reptilia,blood,blood,,,45,619,,,,,,0.92,0.34,0.19,0.08,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,juvenile,,marine_aquatic,,,,reptilia,skin,fastorgans,,,8,619,,,,,,1.11,0.17,1.6,0.07,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,juvenile,,marine_aquatic,,,,reptilia,scute,keratin,,,8,619,,,,,,1.77,0.58,-0.64,0.09,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,** cant find juvenile data in paper
Chelonia_mydas,,,juvenile,,marine_aquatic,,,,reptilia,blood,blood,,,8,619,,,,,,1.53,0.17,0.16,0.08,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,juvenile,,marine_aquatic,,,,reptilia,blood,blood,,,8,619,,,,,,-0.38,0.2,1.5,0.17,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Chelonia_mydas,,,juvenile,,marine_aquatic,,,,reptilia,blood,blood,,,8,619,,,,,,1.11,0.18,0.14,0.06,sd,Seminoff et al (2009). Stable carbon and nitrogen isotope discrimination in soft tissues of the leatherback turtle (Dermochelys coriacea): Insights for trophic studies of marine turtles,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,0.8,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,2.1,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,3.4,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,3.6,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,1.1,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,3,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,5,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,postlarval,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,4.3,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,1.3,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,4.4,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,7.8,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,6.6,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,na,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,1.5,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,na,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,5.5,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,na,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,7.7,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,na,juvenile,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,pellet,30,29,,,,,,,,7.7,,sd,Gamboa-Delgado et al (2009). Natural stable isotopes as indicators of the relative contribution of soy protein and fish meal to tissue growth in Pacific white shrimp (Litopenaeus vannamei) fed compound diets,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,na,postlarval,,marine_aquatic,,,,crustacea,whole body,,omnivore,pellet,8,28,,,,,,1.3,,,,sd,Gamboa-Delgado et al (2009). Artemia replacement in co-feeding regimes for mysis and postlarval stages of Litopenaeus vannamei: Nutritional contribution of inert diets to tissue growth as indicated by natural carbon stable isotopes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,na,postlarval,,marine_aquatic,,,,crustacea,whole body,,omnivore,pellet,8,28,,,,,,4.1,,,,sd,Gamboa-Delgado et al (2009). Artemia replacement in co-feeding regimes for mysis and postlarval stages of Litopenaeus vannamei: Nutritional contribution of inert diets to tissue growth as indicated by natural carbon stable isotopes,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Hypophthalmicthys_molitrix,,na,adult,,freshwater_aquatic,,50000,,actinopterygii,muscle,muscle,herbivore,artificial feed,18,150,na,-25.25,0.01,2.18,0.33,1.06,,3.03,,sd,Xia et al (2013). Uptake of farming wastes by silver carp Hypophthalmichthys molitrix in polyculture ponds of grass carp Ctenopharyngodon idella: Evidence from C and N stable isotopic analysis,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Crassostrea_gigas,,na,juvenile,,marine_aquatic,,,,mollusca,muscle,muscle,herbivore,artificial feed,,33,no,-10.9,0.1,-11.1,0.1,2.3,0.2,7.1,0.2,sd,Yokoyama et al (2008).  Diet-tissue isotopic fractionation of the Pacific oyster Crassostrea gigas,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Crassostrea_gigas,,na,juvenile,,marine_aquatic,,,,mollusca,whole body,,herbivore,artificial feed,,33,yes,-10.9,0.1,-11.1,0.1,1.9,0.2,3.8,0.2,sd,Yokoyama et al (2008).  Diet-tissue isotopic fractionation of the Pacific oyster Crassostrea gigas,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Anguilla_japonica,,na,adult,,aquatic (catadromous),,1900,,actinopterygii,muscle,muscle,carnivore,pellet,12,540,yes,-18.39,0.81,17.6,0.47,0.8,0.8,2.1,0.5,sd,"Kaifu et al (2013). Diet of Japanese eels Anguilla japonica in the Kojima Bay-Asahi River system, Japan ",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Anguilla_japonica,,na,adult,,aquatic (catadromous),,1900,,actinopterygii,liver,fastorgans,carnivore,pellet,12,540,yes,-18.48,0.71,17.09,0.87,0.75,,1.6,,sd,"Kaifu et al (2013). Diet of Japanese eels Anguilla japonica in the Kojima Bay-Asahi River system, Japan ",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Anguilla_japonica,,na,adult,,aquatic (catadromous),,1900,,actinopterygii,gonad,fastorgans,carnivore,pellet,11,540,yes,-19.05,1.18,16.82,0.42,0.18,,1.33,,sd,"Kaifu et al (2013). Diet of Japanese eels Anguilla japonica in the Kojima Bay-Asahi River system, Japan ",uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Episesarma_singaporense,,1,adult,,marine_aquatic,,,,crustacea,muscle,muscle,herbivore,mangrove leaves,,90,no,-27.6,0.3,2.6,0.5,5.08,,10.81,,sd,Herbon et al (2013). Experimental determination of stable carbon and nitrogen isotope fractionation between mangrove leaves and crabs,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Episesarma_singaporense,,2,adult,,marine_aquatic,,,,crustacea,muscle,muscle,herbivore,mangrove leaves,,90,no,-27.6,0.3,2.6,0.5,5.31,,8.73,,sd,Herbon et al (2013). Experimental determination of stable carbon and nitrogen isotope fractionation between mangrove leaves and crabs,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Episesarma_versicolor,,1,adult,,marine_aquatic,,,,crustacea,muscle,muscle,herbivore,mangrove leaves,,90,no,-27.6,0.3,2.6,0.5,4.08,,11.4,,sd,Herbon et al (2013). Experimental determination of stable carbon and nitrogen isotope fractionation between mangrove leaves and crabs,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Episesarma_versicolor,,2,adult,,marine_aquatic,,,,crustacea,muscle,muscle,herbivore,mangrove leaves,,90,no,-27.6,0.3,2.6,0.5,5.91,,9.01,,sd,Herbon et al (2013). Experimental determination of stable carbon and nitrogen isotope fractionation between mangrove leaves and crabs,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,1,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,maggots control,6,64,,20,0.1,6.5,0.2,0.1,0.1,6.02,0.6,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,2,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,maggots low,7,64,,-19.5,0.04,8.2,0.2,0.03,0.1,7.1,2.2,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,3,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,"maggots 10% high, 90% control",9,64,,-18.6,0.6,151.7,68.7,-0.4,0.1,-54.4,7.4,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,4,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,"maggots 50% high, 50% control",10,64,,-14.2,1,747.1,151.8,-3.6,0.3,-491.3,20.4,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,5,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,"maggots 90% high, 10% control",8,64,,-10.7,0.5,1154.8,65.9,-5.3,0.2,-729.3,26.2,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,6,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,maggots high,6,64,,-6.6,0.4,1586,39,-7,0.3,-849,43.6,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Poecilia_reticulata,,7,adult,,freshwater_aquatic,,,,actinopterygii,whole body,,omnivore,tetramin fish flakes,9,64,,-22.9,0.05,8.2,0.8,1.1,0.1,2.9,0.4,sd,Dennis et al (2010). Diet discrimination factors are inversely related to d15N and d13C values of food for fish undercontrolled conditions,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,1,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,100% fish meal,9,29,,,,,,2.3,,0.3,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,2,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,100% soy protein,9,29,,,,,,2.8,,5.3,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,3,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,100% corn gluten,9,29,,,,,,-0.1,,5.8,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,4,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,"33% fish meal, soy protein, corn gluten",9,29,,,,,,1.7,,3.3,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,5,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,"50% fish meal, 25% soy protein, 25% corn gluten",9,29,,,,,,2.2,,2.5,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,6,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,"50% soy protein, 25% fish meal, 25% corn gluten",9,29,,,,,,2.1,,3.2,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Litopenaeus_vannamei,,7,adult,,marine_aquatic,,,,crustacea,muscle,muscle,omnivore,"50% corn gluten, 25% fish meal, 25% soy protein",9,29,,,,,,1.5,,3.2,,sd,"Gamboa-Delgado et al (2013). Simultaneous estimation of the nutritional contribution of fish meal, soy protein  isolate and corn gluten to the growth of Pacific white shrimp (Litopenaeus vannamei) using dual stable isotope analysis",controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Thunnus_thynnus,,1,adult,,marine_aquatic,,684000,,actinopterygii,liver,fastorgans,carnivore,,,,,,,,,0.42,0.34,0.68,0.42,sd,Varela et al (2013). Estimating diets of pre-spawning Atlantic bluefin tuna from stomach content and stable isotope analyses,uncontrolled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Ctenopharyngodon_idellus,,1,adult,,freshwater_aquatic,,45000,,actinopterygii,liver,fastorgans,herbivore,control diet,,90,,,,2.04,0.06,,,3.14,0.8,sd,Xia et al (2013). Turnover and fractionation of nitrogen stable  isotope in tissues of grass carp Ctenopharyngodon idellus,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Ctenopharyngodon_idellus,,1,adult,,freshwater_aquatic,,45000,,actinopterygii,muscle,muscle,herbivore,control diet,,90,,,,2.04,0.06,,,3.95,1.2,sd,Xia et al (2013). Turnover and fractionation of nitrogen stable  isotope in tissues of grass carp Ctenopharyngodon idellus,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Ctenopharyngodon_idellus,,1,adult,,freshwater_aquatic,,45000,,actinopterygii,gill,fastorgans,herbivore,control diet,,90,,,,2.04,0.06,,,3.06,0.48,sd,Xia et al (2013). Turnover and fractionation of nitrogen stable  isotope in tissues of grass carp Ctenopharyngodon idellus,controlled experiment,aggregated into mean,,,,,,,,,,,,**check values for dietary carbon and nitrogen,,,,
Ctenopharyngodon_idellus,,2,adult,,freshwater_aquatic,,45000,,actinopterygii,liver,fastorgans,herbivore,ground corn,,90,,,,6.68,0.17,,,3.12,0.8,sd,Xia et al (2013). Turnover and fractionation of nitrogen stable  isotope in tissues of grass carp Ctenopharyngodon idellus,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Ctenopharyngodon_idellus,,2,adult,,freshwater_aquatic,,45000,,actinopterygii,muscle,muscle,herbivore,ground corn,,90,,,,6.68,0.17,,,3.88,1.19,sd,Xia et al (2013). Turnover and fractionation of nitrogen stable  isotope in tissues of grass carp Ctenopharyngodon idellus,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Ctenopharyngodon_idellus,,2,adult,,freshwater_aquatic,,45000,,actinopterygii,gill,fastorgans,herbivore,ground corn,,90,,,,6.68,0.17,,,3.03,0.51,sd,Xia et al (2013). Turnover and fractionation of nitrogen stable  isotope in tissues of grass carp Ctenopharyngodon idellus,controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Thunnus_thynnus,,1,adult,,marine_aquatic,,684000,,actinopterygii,bulk muscle,muscle,carnivore,chub mackerel,10,90,no,-20.89,0.71,11.11,0.3,-2.34,0.71,1.48,0.3,sd,Varela et al (2011). Prey-muscle carbon and nitrogen stable-isotope discrimination factors in Atlantic bluefin tuna (Thunnus thynnus),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Thunnus_thynnus,,2,adult,,marine_aquatic,,684000,,actinopterygii,bulk muscle,muscle,carnivore,chub mackerel,14,90,no,-20.52,0.57,11.27,0.2,0.03,0.29,2.06,0.28,sd,Varela et al (2011). Prey-muscle carbon and nitrogen stable-isotope discrimination factors in Atlantic bluefin tuna (Thunnus thynnus),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
Thunnus_thynnus,,1,adult,,marine_aquatic,,684000,,actinopterygii,LE muscle,muscle,carnivore,chub mackerel,10,90,yes,-18.23,0.29,11.83,0.28,-1.96,0.57,1.64,0.2,sd,Varela et al (2011). Prey-muscle carbon and nitrogen stable-isotope discrimination factors in Atlantic bluefin tuna (Thunnus thynnus),controlled experiment,aggregated into mean,,,,,,,,,,,,,,,,
